Struct_ID, OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,Pipe_Grade
696,-0.625345479,-0.6992,-0.632876712,0.137666761,0.278996865,0,0.664516129,0.17923959,-0.798994975,-0.952380952,-0.886792453,-0.945454545,-0.932291667,-0.951020408,-0.948717949,-0.981818182,-0.932938856,-0.983739837,-0.84,-0.97826087,-0.65,5
697,-0.625345479,-0.6992,-0.632876712,0.137666761,0.514106583,0,0.812903226,0.324079662,-0.83919598,-0.956709957,-0.905660377,-0.945454545,-0.942708333,-0.918367347,-0.923076923,-0.979545455,-0.917159763,-0.967479675,-0.84,-0.956521739,-0.6,5
698,-0.625345479,-0.6992,-0.632876712,0.15343615,-0.112852665,-0.071428571,0.638709677,-0.106819553,-0.718592965,-0.844155844,-0.924528302,-0.890909091,-0.9375,-0.975510204,-1,-0.945454545,-0.573964497,-0.821138211,-0.92,-0.956521739,-0.65,4
699,-0.625345479,-0.6992,-0.632876712,0.15343615,0.310344828,0,0.64516129,0.324079662,-0.869346734,-0.948051948,-0.924528302,-0.927272727,-0.947916667,-0.967346939,-0.974358974,-0.981818182,-0.956607495,-1,-0.92,-0.97826087,-0.75,5
700,-0.625345479,-0.6992,-0.632876712,0.184974927,0.435736677,0,0.619354839,0.42063971,-0.83919598,-0.943722944,-0.867924528,-0.945454545,-0.9375,-0.959183673,-1,-0.977272727,-0.960552268,-1,-0.92,-0.97826087,-0.65,5
701,-0.625345479,-0.6992,-0.632876712,0.232283092,0.60815047,0,0.877419355,0.203379602,-0.859296482,-0.948051948,-0.905660377,-0.836363636,-0.958333333,-0.942857143,-0.948717949,-0.981818182,-0.932938856,-0.983739837,-0.84,-0.97826087,-0.7,5
702,-0.625345479,-0.6992,-0.632876712,0.248052481,0.545454545,0,0.55483871,0.275799638,-0.788944724,-0.948051948,-0.886792453,-0.963636364,-0.947916667,-0.983673469,-0.974358974,-0.979545455,-0.968441815,-1,-0.92,-0.97826087,-0.8,5
703,-0.625345479,-0.6992,-0.632876712,0.248052481,0.451410658,0,0.638709677,0.23958962,-0.829145729,-0.956709957,-0.886792453,-0.963636364,-0.953125,-0.975510204,-0.974358974,-0.981818182,-0.960552268,-1,-0.92,-0.97826087,-0.8,5
704,-0.625345479,-0.6992,-0.632876712,0.263821869,0.561128527,0,0.632258065,0.167169584,-0.778894472,-0.965367965,-0.867924528,-0.818181818,-0.932291667,-0.951020408,-0.948717949,-0.981818182,-0.940828402,-0.983739837,-0.84,-0.956521739,-0.65,5
705,-0.625345479,-0.6992,-0.632876712,0.27643738,0.699059561,0,0.735483871,0.29993965,-0.849246231,-0.956709957,-0.905660377,-0.836363636,-0.947916667,-0.951020408,-0.948717949,-0.981818182,-0.944773176,-0.967479675,-0.84,-0.956521739,-0.65,5
706,-0.625345479,-0.6992,-0.632876712,0.279591257,0.451410658,0,0.651612903,0.324079662,-0.859296482,-0.948051948,-0.924528302,-0.945454545,-0.947916667,-0.975510204,-0.974358974,-0.979545455,-0.956607495,-1,-0.92,-0.97826087,-0.75,5
707,-0.625345479,-0.6992,-0.632876712,0.285899013,0.601880878,0,0.619354839,0.191309596,-0.869346734,-0.961038961,-0.886792453,-0.890909091,-0.932291667,-0.844897959,-0.948717949,-0.975,-0.921104536,-0.967479675,-0.84,-0.956521739,-0.6,5
708,-0.625345479,-0.6992,-0.632876712,0.295360646,0.514106583,0,0.658064516,0.29993965,-0.879396985,-0.926406926,-0.849056604,-0.909090909,-0.942708333,-0.910204082,-0.948717949,-0.981818182,-0.952662722,-0.983739837,-0.84,-0.97826087,-0.7,5
709,-0.625345479,-0.6992,-0.632876712,0.295360646,0.451410658,0,0.606451613,0.227519614,-0.768844221,-0.956709957,-0.905660377,-0.945454545,-0.958333333,-0.983673469,-0.974358974,-0.977272727,-0.968441815,-1,-0.92,-0.97826087,-0.75,5
710,-0.625345479,-0.6992,-0.632876712,0.326899423,0.498432602,0,0.419354839,0.275799638,-0.869346734,-0.952380952,-0.886792453,-0.963636364,-0.953125,-0.983673469,-0.974358974,-0.981818182,-0.960552268,-1,-0.92,-0.97826087,-0.75,5
711,-0.475704405,-0.6992,-0.726027397,-0.74857287,-0.818181818,-0.142857143,-0.232258065,-0.355461678,-0.809045226,-0.047619048,-0.716981132,-0.363636364,-0.776041667,-0.934693878,-1,-0.906818182,-0.522682446,-0.577235772,-0.92,-0.97826087,-0.65,2
712,-0.475704405,-0.6992,-0.726027397,-0.720187971,-0.771159875,-0.142857143,-0.232258065,-0.355461678,-0.809045226,-0.047619048,-0.716981132,-0.363636364,-0.776041667,-0.934693878,-1,-0.906818182,-0.522682446,-0.577235772,-0.92,-0.97826087,-0.65,2
713,-0.475704405,-0.6992,-0.726027397,-0.704418583,-0.771159875,-0.142857143,-0.232258065,-0.355461678,-0.809045226,-0.047619048,-0.716981132,-0.363636364,-0.776041667,-0.934693878,-1,-0.906818182,-0.522682446,-0.577235772,-0.92,-0.97826087,-0.65,2
714,-0.475704405,-0.6992,-0.726027397,-0.177721008,-0.31661442,0.5,0.167741935,-0.28062764,-0.929648241,-0.926406926,-0.754716981,0.781818182,-0.8125,-0.959183673,-0.923076923,-0.963636364,-0.944773176,-0.869918699,-0.76,-0.956521739,-0.85,3
715,-0.475704405,-0.6992,-0.726027397,-0.098874066,-0.175548589,-0.017857143,0.264516129,-0.4001207,-0.859296482,-0.956709957,-0.943396226,-0.890909091,-0.869791667,-0.934693878,-1,-0.897727273,-0.534516765,-0.853658537,-0.92,-0.97826087,-0.5,3
716,-0.475704405,-0.6992,-0.726027397,-0.090989371,-0.144200627,-0.017857143,0.870967742,0.010259505,-0.798994975,-0.974025974,-0.943396226,-0.709090909,-0.942708333,-0.902040816,-1,-0.959090909,-0.708086785,-1,-1,-1,-1,5
717,-0.475704405,-0.6992,-0.726027397,-0.083104677,-0.159874608,-0.267857143,0.296774194,-0.569100785,-0.768844221,-0.865800866,-0.886792453,-0.4,-0.848958333,-0.918367347,-1,-0.940909091,-0.842209073,-0.93495935,-0.84,-0.956521739,-0.75,2
718,-0.475704405,-0.6992,-0.726027397,-0.083104677,-0.253918495,0.321428571,-0.432258065,-0.513578757,-0.819095477,-0.406926407,-0.79245283,-0.363636364,-0.953125,-0.967346939,-1,-0.970454545,-0.980276134,-1,-0.84,-0.239130435,-1,5
719,-0.475704405,-0.6992,-0.726027397,-0.067335289,-0.363636364,0.375,0.096774194,0.106819553,-0.889447236,-0.956709957,-0.886792453,-0.981818182,-0.973958333,-1,-0.974358974,-0.979545455,-0.82642998,-0.837398374,-0.84,-0.956521739,-0.15,5
720,-0.475704405,-0.6992,-0.726027397,-0.0515659,-0.065830721,-0.017857143,0.35483871,0.17923959,-0.738693467,-0.917748918,-0.660377358,-0.872727273,-0.828125,-0.942857143,-0.897435897,-0.947727273,-0.644970414,-0.886178862,-0.84,-0.956521739,-0.55,5
721,-0.475704405,-0.6992,-0.726027397,-0.035796512,-0.175548589,0.214285714,0.361290323,-0.022329511,-0.83919598,-0.926406926,-0.849056604,-0.963636364,-0.895833333,-0.86122449,-1,-0.947727273,-0.865877712,-0.951219512,-0.84,-0.97826087,-0.75,2
722,-0.475704405,-0.6992,-0.726027397,-0.004257735,-0.285266458,0.321428571,-0.290322581,-0.542546771,-0.819095477,-0.346320346,-0.886792453,-0.581818182,-0.96875,-0.967346939,-1,-0.975,-0.968441815,-1,-0.84,-0.304347826,-1,5
723,-0.475704405,-0.6992,-0.726027397,0.058819819,-0.285266458,0.375,0.096774194,0.106819553,-0.889447236,-0.956709957,-0.886792453,-0.981818182,-0.973958333,-1,-0.974358974,-0.979545455,-0.82642998,-0.837398374,-0.84,-0.956521739,-0.15,5
724,-0.475704405,-0.6992,-0.726027397,0.090358596,0.163009404,-0.017857143,0.090322581,0.227519614,-0.778894472,-0.463203463,-0.849056604,-0.690909091,-0.890625,-0.910204082,-0.615384615,-0.945454545,-0.885601578,-0.951219512,-0.92,-0.97826087,-0.95,5
725,-0.475704405,-0.6992,-0.726027397,0.106127984,-0.238244514,0.142857143,0.161290323,0.010259505,-0.798994975,-0.909090909,-0.924528302,-0.854545455,-0.880208333,-1,-0.948717949,-0.879545455,-0.885601578,-0.983739837,-0.84,-0.956521739,-0.7,3
726,-0.475704405,-0.6992,-0.726027397,0.106127984,-0.05015674,0.035714286,0.35483871,-0.025950513,-0.819095477,-0.943722944,-0.943396226,-0.927272727,-0.84375,-0.910204082,-0.948717949,-0.931818182,-0.8382643,-1,-1,-1,-1,4
727,-0.475704405,-0.6992,-0.726027397,0.121897373,-0.065830721,-0.142857143,0.406451613,-0.216656608,-0.738693467,-0.961038961,-0.849056604,-0.981818182,-0.838541667,-0.934693878,-1,-0.920454545,-0.629191321,-0.707317073,-0.92,-0.97826087,-0.85,4
728,-0.475704405,-0.6992,-0.726027397,0.169205538,-0.097178683,0.321428571,0.277419355,-0.231140616,-0.748743719,-0.956709957,-0.79245283,-0.963636364,-0.885416667,-0.967346939,-1,-0.893181818,-0.885601578,-0.967479675,-0.92,-0.97826087,-0.6,3
729,-0.475704405,-0.6992,-0.726027397,0.200744315,0.278996865,-0.017857143,0.419354839,0.408569704,-0.879396985,-0.952380952,-0.849056604,-0.927272727,-0.75,-0.910204082,-0.948717949,0.340909091,0.648915187,-0.951219512,-0.92,-0.97826087,-0.65,5
730,-0.475704405,-0.6992,-0.726027397,0.248052481,0.313479624,-0.017857143,0.019354839,0.203379602,-0.859296482,-0.463203463,-0.867924528,-0.763636364,-0.916666667,-0.918367347,-0.641025641,-0.95,-0.909270217,-0.967479675,-0.92,-0.97826087,-0.95,5
731,-0.475704405,-0.6992,-0.726027397,0.334784117,0.506269592,-0.017857143,0.419354839,0.215449608,-0.869346734,-0.974025974,-0.905660377,-0.963636364,-0.963541667,-0.910204082,-1,-0.979545455,-0.917159763,-1,-1,-1,-1,5
732,-0.475704405,-0.6992,-0.726027397,0.382092282,0.490595611,-0.017857143,0.677419355,0.275799638,-0.829145729,-0.987012987,-0.886792453,-0.909090909,-0.963541667,-0.910204082,-1,-0.981818182,-0.936883629,-1,-1,-1,-1,5
733,-0.24717372,-0.6992,-0.81369863,0.090358596,-0.010532915,0.571428571,-0.703225806,0.04043452,-0.949748744,-0.03030303,-0.79245283,-0.781818182,-0.552083333,-0.248979592,-1,-0.256818182,0.708086785,-0.658536585,-0.84,-0.956521739,-0.45,3
734,-0.24717372,-0.6992,-0.81369863,0.137666761,-0.128526646,-0.017857143,0.161290323,-0.52082076,-0.829145729,-0.437229437,-0.79245283,-0.618181818,-0.880208333,-0.902040816,-0.974358974,-0.956818182,-0.771203156,-0.869918699,-0.84,-0.97826087,-0.7,3
735,0.218219464,-0.6992,-0.906849315,-0.357492036,-0.112852665,0.357142857,0.412903226,-0.068195534,-0.899497487,-0.922077922,-0.962264151,-0.781818182,-0.942708333,-0.967346939,-1,-1,-0.940828402,-0.967479675,-0.92,-0.97826087,-0.95,3
736,0.218219464,-0.6992,-0.906849315,-0.329107137,-0.112852665,0.357142857,0.264516129,-0.09957755,-0.889447236,-0.930735931,-0.962264151,-0.745454545,-0.942708333,-0.967346939,-1,-1,-0.940828402,-0.967479675,-0.92,-0.97826087,-0.95,3
737,-0.854451358,-0.7504,-0.402739726,-0.035796512,-0.159874608,0.071428571,0.374193548,0.372359686,-0.768844221,-0.961038961,-0.924528302,-0.945454545,-0.979166667,-0.934693878,-0.974358974,-0.952272727,-0.857988166,-0.951219512,-0.92,-0.543478261,-0.8,6
738,-0.854451358,-0.7504,-0.402739726,-0.035796512,-0.034482759,0.071428571,0.464516129,0.408569704,-0.75879397,-0.974025974,-0.924528302,-0.8,-0.786458333,-0.951020408,-0.974358974,-0.956818182,-0.877712032,-0.951219512,-0.92,-0.760869565,-0.8,6
739,-0.854451358,-0.7504,-0.402739726,-0.020027123,-0.159874608,0.071428571,0.264516129,0.372359686,-0.788944724,-0.956709957,-0.924528302,-0.927272727,-0.671875,-0.934693878,-0.948717949,-0.954545455,-0.857988166,-0.951219512,-0.92,-0.586956522,-0.8,6
740,-0.854451358,-0.7504,-0.402739726,0.011511654,-0.065830721,0.071428571,0.374193548,0.372359686,-0.768844221,-0.961038961,-0.924528302,-0.945454545,-0.979166667,-0.934693878,-0.974358974,-0.952272727,-0.857988166,-0.951219512,-0.92,-0.543478261,-0.8,6
741,-0.854451358,-0.7504,-0.402739726,0.011511654,-0.081504702,0.071428571,0.232258065,0.42063971,-0.83919598,-0.956709957,-0.924528302,-0.945454545,-0.734375,-0.918367347,-0.948717949,-0.938636364,-0.869822485,-0.951219512,-0.92,-0.608695652,-0.8,6
742,-0.854451358,-0.7504,-0.402739726,0.027281042,-0.112852665,0.071428571,0.303225806,0.42063971,-0.819095477,-0.961038961,-0.905660377,-0.945454545,-0.734375,-0.918367347,-0.974358974,-0.938636364,-0.869822485,-0.967479675,-0.92,-0.586956522,-0.8,6
743,-0.854451358,-0.7504,-0.402739726,0.027281042,-0.097178683,0.071428571,0.303225806,0.42063971,-0.819095477,-0.961038961,-0.905660377,-0.945454545,-0.734375,-0.918367347,-0.974358974,-0.938636364,-0.869822485,-0.967479675,-0.92,-0.586956522,-0.8,6
744,-0.854451358,-0.7504,-0.402739726,0.074589207,-0.034482759,0.071428571,0.212903226,0.468919734,-0.728643216,-0.952380952,-0.905660377,-0.963636364,-0.604166667,-0.934693878,-0.948717949,-0.929545455,-0.850098619,-0.951219512,-0.92,-0.5,-0.8,6
745,-0.854451358,-0.7504,-0.402739726,0.106127984,0.059561129,0.071428571,0.580645161,0.601689801,-0.829145729,-0.956709957,-0.924528302,-0.963636364,-0.723958333,-0.926530612,-0.948717949,-0.936363636,-0.834319527,-0.951219512,-0.92,-0.456521739,-0.8,6
746,-0.854451358,-0.7504,-0.402739726,0.137666761,0.059561129,0.071428571,0.35483871,0.493059747,-0.788944724,-0.952380952,-0.811320755,-0.945454545,-0.697916667,-0.942857143,-0.948717949,-0.956818182,-0.861932939,-0.93495935,-0.92,-0.434782609,-0.75,6
747,-0.854451358,-0.7504,-0.402739726,0.15343615,0.043887147,0.071428571,0.193548387,0.408569704,-0.859296482,-0.943722944,-0.924528302,-0.945454545,-0.6875,-0.951020408,-0.948717949,-0.959090909,-0.861932939,-0.951219512,-0.92,-0.586956522,-0.8,6
748,-0.854451358,-0.7504,-0.402739726,0.15343615,0.028213166,0.071428571,0.277419355,0.396499698,-0.788944724,-0.961038961,-0.886792453,-0.945454545,-0.755208333,-0.87755102,-1,-0.838636364,-0.727810651,-0.967479675,-0.92,-0.543478261,-0.8,6
749,-0.854451358,-0.7504,-0.402739726,0.169205538,0.231974922,0.071428571,0.477419355,0.529269765,-0.738693467,-0.952380952,-0.886792453,-0.963636364,-0.598958333,-0.804081633,-0.948717949,-0.913636364,-0.889546351,-0.951219512,-0.92,-0.456521739,-0.75,6
750,-0.854451358,-0.7504,-0.402739726,0.169205538,0.090909091,0.071428571,0.296774194,0.372359686,-0.778894472,-0.956709957,-0.924528302,-0.890909091,-0.671875,-0.934693878,-0.948717949,-0.952272727,-0.857988166,-0.951219512,-0.92,-0.565217391,-0.8,6
751,-0.854451358,-0.7504,-0.402739726,0.169205538,0.169278997,0.071428571,0.432258065,0.517199759,-0.829145729,-0.939393939,-0.905660377,-0.963636364,-0.59375,-0.951020408,-0.948717949,-0.959090909,-0.901380671,-0.967479675,-0.84,-0.391304348,-0.8,6
752,-0.854451358,-0.7504,-0.402739726,0.200744315,0.357366771,0.071428571,0.496774194,0.505129753,-0.75879397,-0.952380952,-0.886792453,-0.963636364,-0.598958333,-0.812244898,-0.948717949,-0.913636364,-0.885601578,-0.951219512,-0.92,-0.47826087,-0.75,6
753,-0.854451358,-0.7504,-0.402739726,0.279591257,0.184952978,0.071428571,0.212903226,0.384429692,-0.819095477,-0.952380952,-0.905660377,-0.927272727,-0.682291667,-0.951020408,-0.948717949,-0.959090909,-0.857988166,-0.951219512,-0.92,-0.608695652,-0.8,6
754,-0.758031909,-0.7504,-0.545205479,-0.225029173,-0.285266458,0.089285714,0.058064516,-0.256487628,-0.738693467,-0.069264069,-0.622641509,-0.545454545,-0.786458333,-0.926530612,-0.974358974,-0.918181818,-0.648915187,-0.837398374,-0.84,-0.956521739,-0.35,4
755,-0.758031909,-0.7504,-0.545205479,-0.225029173,-0.238244514,0.089285714,0.232258065,-0.085093543,-0.879396985,-0.887445887,-0.754716981,-0.945454545,-0.932291667,-0.959183673,-1,-0.959090909,-0.763313609,-0.918699187,-0.92,-0.97826087,-0.6,4
756,-0.758031909,-0.7504,-0.545205479,-0.177721008,-0.222570533,0.071428571,0.032258065,-0.374773687,-0.688442211,0.03030303,-0.735849057,-0.509090909,-0.791666667,-0.918367347,-0.974358974,-0.879545455,-0.601577909,-0.642276423,-0.84,-0.934782609,-0.4,4
757,-0.758031909,-0.7504,-0.545205479,-0.130412843,-0.285266458,0.053571429,0.258064516,0.155099578,-0.859296482,-0.935064935,-0.886792453,-0.945454545,-0.921875,-0.959183673,-0.923076923,-0.977272727,-0.948717949,-0.951219512,-0.84,-0.739130435,-0.75,5
758,-0.758031909,-0.7504,-0.545205479,-0.083104677,0.07523511,0.089285714,0.232258065,-0.065781533,-0.879396985,-0.878787879,-0.79245283,-0.927272727,-0.9375,-0.959183673,-1,-0.961363636,-0.763313609,-0.918699187,-0.92,-0.97826087,-0.7,4
759,-0.758031909,-0.7504,-0.545205479,0.137666761,-0.097178683,0.071428571,0.451612903,0.251659626,-0.788944724,-0.943722944,-0.867924528,-0.890909091,-0.848958333,-0.902040816,-0.923076923,-0.963636364,-0.956607495,-0.967479675,-0.84,-0.695652174,-0.7,3
760,-0.758031909,-0.7504,-0.545205479,0.15343615,0.043887147,0.142857143,0.425806452,0.143029572,-0.889447236,-0.896103896,-0.830188679,-0.963636364,-0.791666667,-0.951020408,-1,-0.965909091,-0.964497041,-0.983739837,-0.92,-0.630434783,-0.85,5
761,-0.758031909,-0.7504,-0.545205479,0.248052481,0.169278997,0.142857143,0.535483871,0.251659626,-0.849246231,-0.887445887,-0.830188679,-0.927272727,-0.776041667,-0.910204082,-1,-0.943181818,-0.948717949,-0.983739837,-0.84,-0.652173913,-0.9,5
762,-0.758031909,-0.7504,-0.545205479,0.263821869,0.122257053,0.142857143,0.541935484,0.348219674,-0.778894472,-0.909090909,-0.849056604,-0.945454545,-0.864583333,-0.942857143,-0.974358974,-0.975,-0.976331361,-0.93495935,-0.92,-0.782608696,-0.8,5
763,-0.758031909,-0.7504,-0.545205479,0.405746365,0.451410658,0.142857143,0.496774194,0.287869644,-0.788944724,-0.891774892,-0.698113208,-0.927272727,-0.760416667,-0.885714286,-1,-0.963636364,-0.960552268,-0.983739837,-0.84,-0.695652174,-0.9,5
764,-0.669719303,-0.7504,-0.632876712,-0.310183871,-0.222570533,-0.035714286,0.438709677,-0.146650573,-0.849246231,-0.974025974,-0.905660377,-1,-0.96875,-0.951020408,-0.974358974,-0.984090909,-0.968441815,-0.967479675,-0.84,-0.97826087,-0.75,3
765,-0.669719303,-0.7504,-0.632876712,-0.177721008,-0.191222571,-0.107142857,0.251612903,-0.278213639,-0.849246231,-0.96969697,-0.849056604,-0.327272727,-0.875,-0.959183673,-0.974358974,-0.972727273,-0.869822485,-0.93495935,-0.84,-0.97826087,-0.75,4
766,-0.669719303,-0.7504,-0.632876712,-0.16195162,-0.159874608,0.125,0.529032258,0.263729632,-0.809045226,-0.913419913,-0.905660377,-0.709090909,-0.932291667,-0.934693878,-0.923076923,-0.970454545,-0.92504931,-0.967479675,-0.84,-0.956521739,-0.65,4
767,-0.669719303,-0.7504,-0.632876712,-0.16195162,-0.222570533,-0.071428571,0.219354839,-0.396499698,-0.798994975,-0.952380952,-0.811320755,-0.509090909,-0.875,-0.959183673,-1,-0.965909091,-0.928994083,-0.983739837,-0.92,-0.97826087,-0.85,2
768,-0.669719303,-0.7504,-0.632876712,-0.0515659,-0.003134796,0.107142857,0.032258065,0.143029572,-0.829145729,-0.047619048,-0.830188679,-0.018181818,-0.885416667,-0.918367347,-0.076923077,-0.981818182,-0.960552268,-0.967479675,-0.76,-0.956521739,-0.75,5
769,-0.669719303,-0.7504,-0.632876712,0.200744315,0.07523511,0.071428571,0.6,-0.046469523,-0.83919598,-0.878787879,-0.962264151,-0.927272727,-0.869791667,-0.951020408,-1,-0.959090909,-0.897435897,-0.983739837,-0.92,-0.97826087,-0.65,4
770,-0.669719303,-0.7504,-0.632876712,0.364745955,0.163009404,0.107142857,-0.161290323,-0.038020519,-0.798994975,-0.935064935,-0.867924528,-0.872727273,-0.958333333,-0.934693878,-0.948717949,-0.979545455,-0.964497041,-0.967479675,-0.76,-0.47826087,-0.75,5
771,-0.669719303,-0.7504,-0.632876712,0.456208408,0.344827586,0.107142857,0.032258065,-0.001810501,-0.809045226,-0.935064935,-0.867924528,-0.872727273,-0.953125,-0.951020408,-0.948717949,-0.981818182,-0.968441815,-0.967479675,-0.76,-0.456521739,-0.8,5
772,-0.5310109,-0.7504,-0.726027397,-0.382723058,-0.253918495,-0.267857143,-0.206451613,-0.222691611,-0.768844221,-0.826839827,-0.849056604,-0.6,-0.838541667,-0.991836735,-1,-0.979545455,-0.940828402,-0.983739837,-0.92,-0.97826087,-0.85,2
773,-0.5310109,-0.7504,-0.726027397,-0.329107137,-0.144200627,0.25,0.438709677,-0.197344599,-0.718592965,-0.541125541,-0.905660377,-0.963636364,-0.697916667,-0.86122449,-0.974358974,-0.822727273,-0.32938856,-0.804878049,-0.84,-0.956521739,-0.5,2
774,-0.5310109,-0.7504,-0.726027397,-0.300722238,-0.269592476,0.160714286,-0.316129032,-0.175618588,-0.829145729,-0.909090909,-0.547169811,-0.418181818,-0.875,-0.959183673,-1,-0.931818182,-0.932938856,-0.983739837,-0.76,-0.97826087,-0.65,3
775,-0.5310109,-0.7504,-0.726027397,-0.29756836,-0.222570533,0.142857143,-0.238709677,-0.369945685,-0.83919598,-0.038961039,-0.735849057,-0.327272727,-0.770833333,-0.934693878,-1,-0.906818182,-0.522682446,-0.593495935,-0.92,-0.97826087,-0.65,3
776,-0.5310109,-0.7504,-0.726027397,-0.266029583,-0.379310345,-0.267857143,0.290322581,-0.447193724,-0.738693467,-0.965367965,-0.905660377,-0.727272727,-0.911458333,-0.926530612,-0.974358974,-0.929545455,-0.783037475,-0.886178862,-0.76,-0.956521739,-0.7,2
777,-0.5310109,-0.7504,-0.726027397,-0.237644684,-0.410658307,-0.267857143,0.103225806,-0.427881714,-0.798994975,-0.965367965,-0.943396226,-0.981818182,-0.927083333,-0.893877551,-0.974358974,-0.922727273,-0.834319527,-0.93495935,-0.84,-0.956521739,-0.6,2
778,-0.5310109,-0.7504,-0.726027397,-0.234490806,-0.448275862,-0.267857143,0.077419355,-0.328907664,-0.849246231,-0.96969697,-0.962264151,-1,-0.90625,-0.926530612,-0.974358974,-0.911363636,-0.625246548,-0.837398374,-0.84,-0.913043478,-0.65,2
779,-0.5310109,-0.7504,-0.726027397,-0.225029173,-0.238244514,0.053571429,0.619354839,-0.296318648,-0.798994975,-0.865800866,-0.905660377,-0.618181818,-0.890625,-0.967346939,-0.974358974,-0.981818182,-0.936883629,-0.967479675,-0.84,-0.934782609,-0.75,2
780,-0.5310109,-0.7504,-0.726027397,-0.209259785,-0.128526646,0.160714286,-0.219354839,-0.197344599,-0.83919598,0.034632035,-0.830188679,-0.527272727,-0.796875,-0.926530612,-1,-0.902272727,-0.731755424,-0.886178862,-0.84,-0.97826087,-0.65,3
781,-0.5310109,-0.7504,-0.726027397,-0.193490396,-0.253918495,-0.125,0.393548387,-0.221484611,-0.718592965,-0.956709957,-0.905660377,-0.818181818,-0.880208333,-0.918367347,-1,-0.909090909,-0.459566075,-0.93495935,-0.92,-0.97826087,0.95,3
