ID,OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,binary
1177,0.02855814,0.307,10.75,34015,45814,1948,0.048,0.33,0.008,0.004,0.003,0.001,0.03,0.009000000000000001,0.0,0.025,0.022000000000000002,0.002,0.001,0.001,0.002,0
1178,0.02855814,0.307,10.75,34073,46183,1948,0.048,0.33,0.008,0.004,0.003,0.001,0.03,0.009000000000000001,0.0,0.025,0.022000000000000002,0.002,0.001,0.001,0.002,0
1179,0.02855814,0.307,10.75,35448,48143,1948,0.038,0.37799999999999995,0.013000000000000001,0.005,0.013000000000000001,0.001,0.025,0.012,0.0,0.031,0.022000000000000002,0.001,0.001,0.001,0.003,0
1180,0.02855814,0.307,10.75,35619,47387,1948,0.038,0.37799999999999995,0.013000000000000001,0.005,0.013000000000000001,0.001,0.025,0.012,0.0,0.031,0.022000000000000002,0.001,0.001,0.001,0.003,0
1181,0.02855814,0.307,10.75,35184,46681,1948,0.038,0.37799999999999995,0.013000000000000001,0.005,0.013000000000000001,0.001,0.025,0.012,0.0,0.031,0.022000000000000002,0.001,0.001,0.001,0.003,0
1182,0.02354717,0.156,6.625,60587,78012,1963,0.23199999999999998,1.187,0.022000000000000002,0.065,0.012,0.001,0.02,0.006999999999999999,0.0,0.063,0.08900000000000001,0.005,0.001,0.001,0.012,0
1183,0.02354717,0.156,6.625,61966,70353,1963,0.179,1.197,0.023,0.078,0.009000000000000001,0.001,0.019,0.006,0.0,0.054000000000000006,0.063,0.003,0.001,0.001,0.016,0
1184,0.02354717,0.156,6.625,62541,70531,1963,0.185,1.162,0.018000000000000002,0.071,0.009000000000000001,0.001,0.015,0.005,0.0,0.049,0.044000000000000004,0.002,0.001,0.001,0.016,0
1185,0.02354717,0.156,6.625,58982,70016,1963,0.19,1.075,0.022000000000000002,0.037000000000000005,0.013000000000000001,0.001,0.023,0.005,0.0,0.04,0.045,0.004,0.001,0.001,0.013000000000000001,0
1186,0.02354717,0.156,6.625,65140,82151,1963,0.23,1.188,0.026000000000000002,0.065,0.013000000000000001,0.001,0.021,0.006999999999999999,0.0,0.062,0.08900000000000001,0.006,0.001,0.001,0.012,0
1187,0.02354717,0.156,6.625,63136,79222,1963,0.23199999999999998,1.188,0.023,0.08199999999999999,0.022000000000000002,0.001,0.021,0.006999999999999999,0.0,0.057999999999999996,0.064,0.005,0.001,0.001,0.017,0
1188,0.025962264,0.172,6.625,66989,79900,1963,0.184,1.297,0.018000000000000002,0.028999999999999998,0.006999999999999999,0.073,0.02,0.009000000000000001,0.0,0.038,0.109,0.01,0.001,0.002,0.011000000000000001,0
1189,0.02354717,0.156,6.625,62828,79135,1963,0.22399999999999998,1.165,0.02,0.079,0.02,0.001,0.021,0.006999999999999999,0.0,0.057,0.065,0.004,0.001,0.001,0.016,0
1190,0.02354717,0.156,6.625,60815,78056,1963,0.243,1.163,0.019,0.085,0.013999999999999999,0.001,0.023,0.005,0.0,0.046,0.062,0.004,0.001,0.001,0.013999999999999999,0
1191,0.01875,0.375,20.0,49457,74336,1970,0.19899999999999998,1.12,0.012,0.20199999999999999,0.009000000000000001,0.012,0.013000000000000001,0.006,0.059000000000000004,0.015,0.006,0.0,0.001,0.001,0.005,0
1192,0.01875,0.375,20.0,47817,76060,1970,0.19899999999999998,1.12,0.012,0.20199999999999999,0.009000000000000001,0.012,0.013000000000000001,0.006,0.059000000000000004,0.015,0.006,0.0,0.001,0.001,0.005,0
1193,0.015636364,0.344,22.0,47724,71422,1960,0.256,0.8440000000000001,0.024,0.04,0.006,0.006999999999999999,0.022000000000000002,0.006999999999999999,0.0,0.008,0.009000000000000001,0.0,0.006999999999999999,0.001,0.004,0
1194,0.015636364,0.344,22.0,48515,77801,1960,0.23,0.863,0.023,0.134,0.013000000000000001,0.001,0.034,0.016,0.0,0.048,0.04,0.003,0.001,0.001,0.003,0
1195,0.015636364,0.344,22.0,44585,75184,1960,0.243,0.87,0.023,0.14800000000000002,0.012,0.001,0.031,0.016,0.0,0.046,0.033,0.003,0.001,0.001,0.003,0
1196,0.015636364,0.344,22.0,52852,83443,1960,0.253,0.919,0.024,0.147,0.01,0.002,0.027999999999999997,0.016,0.0,0.045,0.033,0.003,0.001,0.001,0.003,0
1197,0.028985507,0.25,8.625,50837,81469,1957,0.3,0.9540000000000001,0.022000000000000002,0.051,0.009000000000000001,0.013000000000000001,0.023,0.005,0.0,0.011000000000000001,0.01,0.001,0.003,0.001,0.004,0
1198,0.028985507,0.25,8.625,49364,77701,1957,0.27399999999999997,0.9890000000000001,0.023,0.11699999999999999,0.012,0.013999999999999999,0.02,0.02,0.0,0.013000000000000001,0.016,0.001,0.005,0.001,0.004,0
1199,0.029411765,0.375,12.75,46732,73596,1937,0.245,0.7829999999999999,0.027999999999999997,0.052000000000000005,0.013000000000000001,0.036000000000000004,0.01,0.003,0.003,0.006999999999999999,0.013000000000000001,0.002,0.0,0.001,0.003,0
1200,0.029411765,0.375,12.75,55476,74505,1937,0.245,0.7829999999999999,0.027999999999999997,0.052000000000000005,0.013000000000000001,0.036000000000000004,0.01,0.003,0.003,0.006999999999999999,0.013000000000000001,0.002,0.0,0.001,0.003,0
1201,0.015921569,0.203,12.75,51344,74873,1959,0.261,0.892,0.024,0.018000000000000002,0.006,0.021,0.016,0.006999999999999999,0.0,0.028999999999999998,0.08900000000000001,0.008,0.001,0.001,0.006999999999999999,0
1202,0.015921569,0.203,12.75,57411,76739,1959,0.244,0.883,0.022000000000000002,0.018000000000000002,0.006,0.006999999999999999,0.016,0.006999999999999999,0.0,0.028999999999999998,0.08800000000000001,0.006999999999999999,0.001,0.001,0.006999999999999999,0
1203,0.015921569,0.203,12.75,53311,75879,1959,0.27899999999999997,0.87,0.019,0.019,0.006,0.006,0.021,0.006,0.0,0.02,0.038,0.005,0.001,0.002,0.009000000000000001,0
1204,0.015921569,0.203,12.75,50573,73656,1959,0.278,0.867,0.017,0.022000000000000002,0.009000000000000001,0.004,0.018000000000000002,0.005,0.0,0.018000000000000002,0.036000000000000004,0.004,0.001,0.002,0.008,0
1205,0.015921569,0.203,12.75,48633,69600,1959,0.29,0.8079999999999999,0.027999999999999997,0.015,0.006999999999999999,0.004,0.018000000000000002,0.005,0.0,0.028999999999999998,0.11199999999999999,0.01,0.001,0.001,0.006999999999999999,0
1206,0.015921569,0.203,12.75,49124,69045,1959,0.26,0.826,0.021,0.017,0.008,0.002,0.018000000000000002,0.005,0.0,0.026000000000000002,0.111,0.008,0.001,0.001,0.006999999999999999,0
1207,0.015921569,0.203,12.75,50303,72375,1959,0.267,0.782,0.03,0.016,0.008,0.006,0.019,0.006999999999999999,0.0,0.027999999999999997,0.11,0.013000000000000001,0.001,0.001,0.008,0
1208,0.015921569,0.203,12.75,51081,70091,1959,0.266,0.7809999999999999,0.018000000000000002,0.016,0.006999999999999999,0.001,0.024,0.004,0.0,0.018000000000000002,0.047,0.004,0.001,0.001,0.006999999999999999,0
1209,0.015921569,0.203,12.75,52572,73303,1959,0.268,0.84,0.016,0.015,0.006,0.005,0.02,0.005,0.0,0.019,0.038,0.004,0.001,0.001,0.006999999999999999,0
1210,0.015921569,0.203,12.75,48263,70828,1959,0.26,0.773,0.027000000000000003,0.017,0.006,0.005,0.019,0.006999999999999999,0.0,0.028999999999999998,0.096,0.01,0.001,0.001,0.006999999999999999,0
1211,0.024470587999999998,0.312,12.75,44996,72838,1950,0.243,0.8059999999999999,0.011000000000000001,0.012,0.009000000000000001,0.005,0.027999999999999997,0.013999999999999999,0.0,0.024,0.033,0.002,0.001,0.001,0.004,0
1212,0.0175625,0.281,16.0,53325,68877,1948,0.22899999999999998,0.752,0.023,0.008,0.037000000000000005,0.001,0.017,0.008,0.0,0.027000000000000003,0.038,0.003,0.001,0.001,0.004,0
1213,0.0175625,0.281,16.0,59889,81372,1948,0.27,0.9159999999999999,0.022000000000000002,0.009000000000000001,0.046,0.013999999999999999,0.027000000000000003,0.006,0.0,0.049,0.064,0.006999999999999999,0.001,0.001,0.005,0
1214,0.015625,0.25,16.0,58568,79832,1948,0.256,0.5529999999999999,0.033,0.054000000000000006,0.032,0.001,0.027000000000000003,0.006999999999999999,0.0,0.048,0.392,0.035,0.001,0.001,0.008,0
1215,0.015625,0.25,16.0,55558,73242,1948,0.254,0.7120000000000001,0.036000000000000004,0.05,0.015,0.002,0.034,0.012,0.0,0.078,0.237,0.018000000000000002,0.001,0.001,0.008,0
1216,0.015625,0.25,16.0,59871,79909,1948,0.28600000000000003,0.67,0.026000000000000002,0.055999999999999994,0.01,0.002,0.025,0.008,0.0,0.061,0.245,0.024,0.001,0.001,0.008,0
1217,0.015625,0.25,16.0,59337,77256,1948,0.254,0.54,0.026000000000000002,0.051,0.03,0.001,0.027000000000000003,0.006999999999999999,0.0,0.048,0.39299999999999996,0.035,0.001,0.001,0.008,0
1218,0.015625,0.25,16.0,63692,79102,1948,0.23800000000000002,0.616,0.031,0.05,0.038,0.001,0.037000000000000005,0.006999999999999999,0.0,0.054000000000000006,0.41100000000000003,0.043,0.001,0.001,0.008,0
1219,0.028377358,0.188,6.625,49136,63969,1956,0.225,0.736,0.028999999999999998,0.013000000000000001,0.028999999999999998,0.067,0.016,0.005,0.0,0.024,0.11599999999999999,0.003,0.001,0.001,0.036000000000000004,0
1220,0.028377358,0.188,6.625,53662,68462,1956,0.24100000000000002,0.716,0.031,0.013999999999999999,0.031,0.006,0.013999999999999999,0.004,0.0,0.023,0.111,0.002,0.001,0.001,0.038,0
1221,0.029411765,0.375,12.75,41519,71107,1978,0.254,0.741,0.018000000000000002,0.015,0.008,0.011000000000000001,0.02,0.011000000000000001,0.001,0.026000000000000002,0.025,0.002,0.001,0.0,0.006,0
1222,0.025391304,0.21899999999999997,8.625,54896,69026,1946,0.22899999999999998,0.435,0.038,0.044000000000000004,0.01,0.0004,0.039,0.006999999999999999,0.004,0.028999999999999998,0.036000000000000004,0.003,0.0,0.001,0.004,0
1223,0.025391304,0.21899999999999997,8.625,58731,72953,1946,0.22899999999999998,0.435,0.038,0.044000000000000004,0.01,0.0004,0.039,0.006999999999999999,0.004,0.028999999999999998,0.036000000000000004,0.003,0.0,0.001,0.004,0
1224,0.013000000000000001,0.312,24.0,53500,67000,1948,0.293,0.96,0.031,0.128,0.038,0.001,0.044000000000000004,0.009000000000000001,0.0,0.059000000000000004,0.204,0.048,0.001,0.001,0.013000000000000001,0
1225,0.013000000000000001,0.312,24.0,60900,82200,1948,0.24100000000000002,1.14,0.031,0.161,0.042,0.001,0.04,0.01,0.0,0.045,0.11699999999999999,0.013999999999999999,0.001,0.001,0.011000000000000001,0
1226,0.013000000000000001,0.312,24.0,60400,82200,1948,0.268,1.06,0.026000000000000002,0.11699999999999999,0.022000000000000002,0.001,0.036000000000000004,0.011000000000000001,0.0,0.079,0.259,0.032,0.0,0.001,0.012,0
1227,0.013000000000000001,0.312,24.0,64500,84900,1948,0.278,1.01,0.02,0.13,0.013000000000000001,0.001,0.019,0.006999999999999999,0.0,0.048,0.16399999999999998,0.032,0.0,0.001,0.011000000000000001,0
1228,0.023255814,0.25,10.75,49700,65900,1956,0.172,0.65,0.016,0.006,0.009000000000000001,0.001,0.026000000000000002,0.003,0.0,0.016,0.017,0.002,0.0,0.001,0.004,0
1229,0.047,0.188,4.0,59200,71300,1970,0.212,0.608,0.028999999999999998,0.035,0.005,0.003,0.051,0.018000000000000002,0.0,0.07400000000000001,0.223,0.02,0.001,0.001,0.006999999999999999,0
1230,0.047,0.188,4.0,57100,71100,1970,0.21,0.6,0.027000000000000003,0.034,0.005,0.002,0.05,0.018000000000000002,0.0,0.07400000000000001,0.22399999999999998,0.02,0.001,0.001,0.006999999999999999,0
1231,0.047,0.188,4.0,51300,64700,1970,0.20600000000000002,0.598,0.022000000000000002,0.027000000000000003,0.004,0.005,0.040999999999999995,0.016,0.0,0.071,0.185,0.019,0.001,0.001,0.008,0
1232,0.047,0.188,4.0,57400,69400,1970,0.21,0.602,0.028999999999999998,0.034,0.005,0.003,0.05,0.018000000000000002,0.0,0.07400000000000001,0.225,0.02,0.001,0.001,0.006999999999999999,0
1233,0.047,0.188,4.0,52800,64300,1970,0.191,0.59,0.023,0.023,0.003,0.006,0.047,0.018000000000000002,0.0,0.06,0.147,0.013000000000000001,0.001,0.001,0.006,0
1234,0.047,0.188,4.0,50300,62200,1970,0.20199999999999999,0.557,0.013000000000000001,0.013000000000000001,0.003,0.003,0.034,0.01,0.0,0.040999999999999995,0.11800000000000001,0.011000000000000001,0.001,0.001,0.005,0
1235,0.047,0.188,4.0,53100,65000,1970,0.218,0.583,0.024,0.031,0.006999999999999999,0.003,0.053,0.013999999999999999,0.0,0.071,0.195,0.022000000000000002,0.001,0.001,0.006,0
1236,0.047,0.188,4.0,57300,70600,1970,0.212,0.604,0.028999999999999998,0.034,0.005,0.004,0.051,0.018000000000000002,0.0,0.07400000000000001,0.222,0.02,0.001,0.001,0.006999999999999999,0
1237,0.047,0.188,4.0,54400,65400,1970,0.183,0.564,0.021,0.019,0.004,0.003,0.045,0.015,0.0,0.134,0.18100000000000002,0.018000000000000002,0.001,0.001,0.006999999999999999,0
1238,0.05925,0.237,4.0,42700,65800,1970,0.12300000000000001,0.505,0.022000000000000002,0.026000000000000002,0.055999999999999994,0.098,0.006999999999999999,0.006999999999999999,0.0,0.006999999999999999,0.011000000000000001,0.001,0.001,0.001,0.001,0
1239,0.047,0.188,4.0,62300,73700,1970,0.19899999999999998,0.546,0.022000000000000002,0.021,0.004,0.006999999999999999,0.034,0.013999999999999999,0.0,0.083,0.16699999999999998,0.015,0.001,0.001,0.006,0
1240,0.047,0.188,4.0,65200,70248,1970,0.052000000000000005,0.975,0.006,0.18899999999999997,0.006999999999999999,0.034,0.02,0.006,0.0,0.005,0.006,0.009000000000000001,0.002,0.023,0.0,0
1241,0.047,0.188,4.0,61300,68600,1970,0.06,0.877,0.006,0.195,0.009000000000000001,0.039,0.016,0.006,0.0,0.004,0.004,0.001,0.002,0.016,0.0,0
1242,0.017176471000000002,0.21899999999999997,12.75,49100,78000,1962,0.28600000000000003,0.89,0.024,0.065,0.006999999999999999,0.001,0.018000000000000002,0.01,0.0,0.032,0.040999999999999995,0.013000000000000001,0.001,0.001,0.004,0
1243,0.017176471000000002,0.21899999999999997,12.75,47900,76000,1962,0.29100000000000004,1.01,0.026000000000000002,0.07,0.006,0.001,0.025,0.011000000000000001,0.0,0.054000000000000006,0.046,0.005,0.001,0.001,0.005,0
1244,0.020625,0.495,24.0,83460,90873,2017,0.036000000000000004,1.56,0.003,0.113,0.011000000000000001,0.040999999999999995,0.08199999999999999,0.19,0.001,0.08900000000000001,0.25,0.009000000000000001,0.02,0.064,0.009000000000000001,0
1245,0.020625,0.495,24.0,82995,92531,2017,0.036000000000000004,1.56,0.003,0.113,0.011000000000000001,0.040999999999999995,0.08199999999999999,0.19,0.001,0.08900000000000001,0.25,0.009000000000000001,0.02,0.064,0.009000000000000001,0
1246,0.020625,0.495,24.0,87076,96987,2017,0.049,1.55,0.004,0.16899999999999998,0.011000000000000001,0.053,0.075,0.184,0.001,0.099,0.27399999999999997,0.012,0.02,0.067,0.009000000000000001,0
1247,0.020625,0.495,24.0,88842,100660,2017,0.049,1.55,0.004,0.16899999999999998,0.011000000000000001,0.053,0.075,0.184,0.001,0.099,0.27399999999999997,0.012,0.02,0.067,0.009000000000000001,0
1248,0.0195,0.312,16.0,63894,77502,1957,0.282,0.69,0.019,0.051,0.006999999999999999,0.001,0.013999999999999999,0.005,0.0,0.038,0.196,0.008,0.001,0.001,0.008,0
1249,0.0195,0.312,16.0,63661,85490,1957,0.27399999999999997,0.94,0.02,0.046,0.032,0.001,0.031,0.011000000000000001,0.0,0.069,0.21100000000000002,0.016,0.001,0.001,0.008,0
1250,0.028985507,0.25,8.625,51025,72529,1957,0.162,0.639,0.046,0.25,0.02,0.001,0.027999999999999997,0.002,0.0,0.02,0.077,0.005,0.0,0.001,0.004,0
1251,0.025882352999999997,0.33,12.75,46773,74686,1952,0.254,0.6759999999999999,0.023,0.13699999999999998,0.017,0.01,0.055999999999999994,0.055999999999999994,0.0,0.022000000000000002,0.064,0.009000000000000001,0.0,0.001,0.003,0
1252,0.025882352999999997,0.33,12.75,47882,73734,1952,0.25,0.67,0.021,0.134,0.016,0.01,0.003,0.003,0.0,0.022000000000000002,0.064,0.009000000000000001,0.0,0.001,0.003,0
1253,0.025936598999999998,0.225,8.675,59498,73047,1953,0.264,0.718,0.027000000000000003,0.009000000000000001,0.01,0.001,0.023,0.006,0.0,0.036000000000000004,0.122,0.03,0.0,0.001,0.004,0
1254,0.019607843,0.25,12.75,74600,99600,1968,0.184,1.01,0.018000000000000002,0.018000000000000002,0.01,0.001,0.013999999999999999,0.004,0.052000000000000005,0.012,0.009000000000000001,0.001,0.001,0.026000000000000002,0.003,0
1255,0.014333333,0.344,24.0,65947,77332,1972,0.105,1.3,0.01,0.35100000000000003,0.017,0.033,0.013999999999999999,0.005,0.0,0.021,0.011000000000000001,0.001,0.002,0.001,0.003,0
1256,0.014333333,0.344,24.0,65941,86952,1972,0.18600000000000003,1.23,0.01,0.423,0.019,0.045,0.017,0.004,0.0,0.017,0.018000000000000002,0.001,0.003,0.001,0.005,0
1257,0.018883721000000003,0.203,10.75,49752,60437,1951,0.15,0.66,0.016,0.005,0.006999999999999999,0.002,0.026000000000000002,0.006,0.0,0.038,0.10800000000000001,0.012,0.0,0.001,0.004,0
1258,0.037333332999999996,0.322,8.625,44879,74652,1940,0.239,0.529,0.02,0.154,0.012,0.022000000000000002,0.02,0.011000000000000001,0.0,0.027999999999999997,0.035,0.002,0.001,0.001,0.002,0
1259,0.015625,0.25,16.0,64509,80594,1954,0.27,0.794,0.032,0.005,0.011000000000000001,0.025,0.035,0.004,0.0,0.01,0.018000000000000002,0.001,0.0,0.001,0.003,0
1260,0.015921569,0.203,12.75,62120,82654,1960,0.27899999999999997,0.782,0.027999999999999997,0.073,0.036000000000000004,0.001,0.042,0.013999999999999999,0.0,0.075,0.177,0.009000000000000001,0.001,0.001,0.009000000000000001,0
1261,0.015921569,0.203,12.75,57942,78281,1960,0.267,0.8190000000000001,0.027999999999999997,0.055999999999999994,0.033,0.001,0.038,0.015,0.0,0.071,0.157,0.009000000000000001,0.001,0.001,0.01,0
1262,0.015921569,0.203,12.75,60128,78903,1960,0.24,0.746,0.036000000000000004,0.05,0.031,0.001,0.039,0.013999999999999999,0.0,0.078,0.185,0.01,0.001,0.001,0.008,0
1263,0.019607843,0.25,12.75,55218,76711,1972,0.21600000000000003,0.701,0.02,0.018000000000000002,0.006,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.005,0.003,0.0,0.001,0.001,0.002,0
1264,0.019607843,0.25,12.75,61871,80491,1966,0.264,0.718,0.027000000000000003,0.009000000000000001,0.01,0.001,0.023,0.006,0.0,0.036000000000000004,0.122,0.03,0.0,0.001,0.004,0
1265,0.019607843,0.25,12.75,58438,74943,1966,0.264,0.718,0.027000000000000003,0.009000000000000001,0.01,0.001,0.023,0.006,0.0,0.036000000000000004,0.122,0.03,0.0,0.001,0.004,0
1266,0.034352941,0.43799999999999994,12.75,40453,68055,1949,0.223,0.54,0.024,0.021,0.017,0.027999999999999997,0.037000000000000005,0.057,0.0,0.049,0.02,0.001,0.001,0.001,0.002,0
1267,0.025,0.25,10.0,49465,74285,1945,0.23199999999999998,0.664,0.017,0.033,0.013999999999999999,0.011000000000000001,0.009000000000000001,0.002,0.0,0.009000000000000001,0.015,0.001,0.001,0.001,0.003,0
1268,0.05475,0.21899999999999997,4.0,35453,60037,1958,0.12300000000000001,0.607,0.027000000000000003,0.003,0.055999999999999994,0.003,0.021,0.003,0.0,0.013999999999999999,0.059000000000000004,0.006,0.001,0.001,0.002,1
1269,0.028377358,0.188,6.625,51985,62029,1960,0.096,0.63,0.011000000000000001,0.006,0.003,0.001,0.06,0.013999999999999999,0.0,0.073,0.191,0.008,0.001,0.006999999999999999,0.008,0
1270,0.015921569,0.203,12.75,61950,81701,1972,0.2,0.972,0.02,0.017,0.01,0.001,0.021,0.004,0.0,0.034,0.037000000000000005,0.002,0.001,0.036000000000000004,0.009000000000000001,0
1271,0.032115942,0.27699999999999997,8.625,50164,77529,1945,0.153,0.42700000000000005,0.024,0.2,0.079,0.022000000000000002,0.008,0.005,0.0,0.006,0.012,0.001,0.001,0.001,0.001,0
1272,0.0115,0.23,20.0,65253,78765,1968,0.289,1.17,0.017,0.065,0.005,0.001,0.026000000000000002,0.008,0.003,0.02,0.03,0.004,0.0,0.001,0.005,0
1273,0.015636364,0.344,22.0,52608,78949,1948,0.256,0.82,0.023,0.005,0.055999999999999994,0.019,0.038,0.003,0.002,0.024,0.027999999999999997,0.003,0.0,0.0,0.005,0
1274,0.012772727,0.281,22.0,53598,72346,1949,0.23399999999999999,0.9359999999999999,0.019,0.07,0.013999999999999999,0.001,0.02,0.004,0.0,0.067,0.048,0.006999999999999999,0.0,0.001,0.021,0
1275,0.012772727,0.281,22.0,49884,71933,1949,0.22699999999999998,0.708,0.025,0.008,0.033,0.003,0.043,0.005,0.0,0.03,0.045,0.009000000000000001,0.001,0.001,0.003,0
1276,0.012772727,0.281,22.0,51957,71061,1949,0.226,0.718,0.027999999999999997,0.008,0.035,0.003,0.043,0.005,0.0,0.028999999999999998,0.045,0.009000000000000001,0.001,0.001,0.003,0
1277,0.023255814,0.25,10.75,55538,71486,1975,0.215,0.74,0.016,0.012,0.012,0.001,0.05,0.015,0.0,0.08900000000000001,0.094,0.004,0.001,0.001,0.008,0
1278,0.045735849,0.303,6.625,29214,52386,1929,0.105,0.506,0.03,0.022000000000000002,0.011000000000000001,0.009000000000000001,0.016,0.002,0.0,0.009000000000000001,0.048,0.008,0.001,0.001,0.002,1
1279,0.015625,0.25,16.0,56363,72828,1968,0.24600000000000002,0.892,0.01,0.002,0.013000000000000001,0.001,0.025,0.004,0.003,0.018000000000000002,0.036000000000000004,0.001,0.0,0.001,0.01,0
1280,0.015625,0.25,16.0,50950,69436,1974,0.217,1.26,0.01,0.006999999999999999,0.009000000000000001,0.002,0.012,0.005,0.0,0.013999999999999999,0.049,0.001,0.0,0.001,0.013999999999999999,0
1281,0.021797101,0.188,8.625,60579,70780,2011,0.06,0.634,0.006,0.11199999999999999,0.009000000000000001,0.039,0.045,0.006,0.004,0.017,0.063,0.003,0.002,0.028999999999999998,0.004,0
1282,0.0195,0.312,16.0,41435,68318,1955,0.258,0.535,0.025,0.027000000000000003,0.005,0.013000000000000001,0.032,0.003,0.002,0.006999999999999999,0.013000000000000001,0.001,0.0,0.001,0.005,0
1283,0.0156,0.312,20.0,48424,70209,1977,0.24,1.082,0.022000000000000002,0.019,0.009000000000000001,0.005,0.034,0.004,0.0,0.009000000000000001,0.02,0.002,0.001,0.001,0.002,0
1284,0.041777778,0.188,4.5,65333,76582,1956,0.184,0.544,0.024,0.013000000000000001,0.004,0.006,0.045,0.013999999999999999,0.002,0.13699999999999998,0.168,0.019,0.0,0.001,0.009000000000000001,0
1285,0.014181818,0.312,22.0,59876,85478,1949,0.27399999999999997,1.07,0.026000000000000002,0.011000000000000001,0.059000000000000004,0.028999999999999998,0.023,0.006999999999999999,0.0,0.06,0.064,0.005,0.001,0.001,0.005,0
